candidate_id,case_id,pool,engine,method_id,route_id,outcome_type_hint,plan_side,plan_artifact,normalized_tags,tag_families_present,plan_parse_success,feature_parse_success,root_node_type,node_count,scan_node_count,join_node_count,aggregate_node_count,sort_node_count,materialize_node_count,planning_time_ms,execution_time_ms,total_actual_time_root_ms,total_shared_blks_hit,total_shared_blks_read,total_shared_blks_dirtied,total_shared_blks_written,root_plan_rows,root_actual_rows,root_total_cost,max_row_estimate_error_node_type,max_row_estimate_error_ratio,main_operator_families,scan_types,join_types,aggregate_types,sort_types,materialize_types
direct_llm__direct_llm_same_engine_rewrite__PERF_0008__pg,PERF_0008,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0008__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|sql_feature:secondary:subquery_in_from|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,11,3,2,1,3,0,0.629,0.164,0.094,47,0,0,0,1,1,80.569999999999993,Seq Scan,308.5,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0008__pg,PERF_0008,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0008__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|sql_feature:secondary:subquery_in_from|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,11,3,2,1,3,0,0.606,0.134,0.076,47,0,0,0,1,1,80.569999999999993,Seq Scan,308.5,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0013__pg,PERF_0013,performance,pg,direct_llm,direct_llm_same_engine_rewrite,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0013__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,15,6,5,1,2,0,1.01,0.201,0.134,125,0,0,0,1,1,72.680000000000007,Seq Scan,376.666666666666686,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,Sort,
direct_llm__direct_llm_same_engine_rewrite__PERF_0013__pg,PERF_0013,performance,pg,direct_llm,direct_llm_same_engine_rewrite,regression,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0013__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,15,6,5,1,2,0,1.038,0.198,0.111,125,0,0,0,1,1,72.680000000000007,Seq Scan,376.666666666666686,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,Sort,
direct_llm__direct_llm_same_engine_rewrite__PERF_0017__pg,PERF_0017,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0017__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,12,4,3,1,3,0,0.714,0.226,0.124,100,0,0,0,1,1,52.719999999999999,Seq Scan,2.5,"scan,join,aggregate,sort,other","Index Scan,Seq Scan",Nested Loop,Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0017__pg,PERF_0017,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0017__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,12,4,3,1,3,0,0.78,0.197,0.126,100,0,0,0,1,1,52.719999999999999,Seq Scan,2.5,"scan,join,aggregate,sort,other","Index Scan,Seq Scan",Nested Loop,Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0024__pg,PERF_0024,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0024__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,13,5,3,1,1,3,0.722,0.134,0.094,40,0,0,0,1,1,77701.660000000003492,Seq Scan,680,"scan,join,aggregate,sort,materialize",Seq Scan,Nested Loop,Aggregate,Sort,Materialize
direct_llm__direct_llm_same_engine_rewrite__PERF_0024__pg,PERF_0024,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0024__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,13,5,3,1,1,3,0.714,0.116,0.077,40,0,0,0,1,1,77701.660000000003492,Seq Scan,680,"scan,join,aggregate,sort,materialize",Seq Scan,Nested Loop,Aggregate,Sort,Materialize
direct_llm__direct_llm_same_engine_rewrite__PERF_0033__pg,PERF_0033,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0033__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,10,3,2,1,3,0,0.596,0.138,0.076,51,0,0,0,1,1,49.170000000000002,Seq Scan,815,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0033__pg,PERF_0033,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0033__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,10,3,2,1,3,0,0.589,0.183,0.08,51,0,0,0,1,1,49.170000000000002,Seq Scan,815,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0034__pg,PERF_0034,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0034__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,44,15,12,4,6,0,1.412,0.407,0.252,278,0,0,0,3,2,197.150000000000006,Seq Scan,1510,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0034__pg,PERF_0034,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0034__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,44,15,12,4,6,0,1.263,0.387,0.201,278,0,0,0,3,2,197.150000000000006,Seq Scan,1510,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0035__pg,PERF_0035,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0035__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,5,1,3,2,0.895,0.255,0.114,223,0,0,0,1,2,89.230000000000004,Seq Scan,377.5,"scan,join,aggregate,sort,materialize,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Merge Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
direct_llm__direct_llm_same_engine_rewrite__PERF_0035__pg,PERF_0035,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0035__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,5,1,3,2,0.906,0.255,0.112,223,0,0,0,1,2,89.230000000000004,Seq Scan,377.5,"scan,join,aggregate,sort,materialize,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Merge Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
direct_llm__direct_llm_same_engine_rewrite__PERF_0052__pg,PERF_0052,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0052__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:cte|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,16,6,3,2,2,0,0.551,0.223,0.143,36,0,0,0,6,1,208.419999999999987,Seq Scan,635,"scan,join,aggregate,sort,other","CTE Scan,Seq Scan",Hash Join,Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0052__pg,PERF_0052,performance,pg,direct_llm,direct_llm_same_engine_rewrite,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0052__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:cte|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,16,6,3,2,2,0,0.408,0.179,0.083,36,0,0,0,6,1,208.419999999999987,Seq Scan,635,"scan,join,aggregate,sort,other","CTE Scan,Seq Scan",Hash Join,Aggregate,"Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg,PERF_0054,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,11,3,2,1,3,0,0.476,0.135,0.081,47,0,0,0,2,1,87.25,Seq Scan,1200,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Incremental Sort,Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg,PERF_0054,performance,pg,direct_llm,direct_llm_same_engine_rewrite,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,11,3,2,1,3,0,0.451,0.131,0.073,47,0,0,0,2,1,87.25,Seq Scan,1200,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Incremental Sort,Limit,Sort",
direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg,PERF_0056,performance,pg,direct_llm,direct_llm_same_engine_rewrite,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,4,2,3,0,0.592,0.254,0.138,118,0,0,0,67,1,18221.610000000000582,Hash Join,932.100000000000023,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Limit,Sort",
