case_id,pool,source_family,engine,route_id,generation_status,is_noop_output,generated_sql_path,controls_native_source_status,controls_native_source_evidence_mode,execution_row_status,source_sql_path,schema_path,witness_data_path,run_local_workspace,execution_command_kind,caveat
PERF_0062,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_pg.sql,cases/PERF/PERF_0062/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0062/pg/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0062,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0062/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_pg.sql,cases/PERF/PERF_0062/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0062/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0062,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_spark.sql,cases/PERF/PERF_0062/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0062/spark/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0062,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0062/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_spark.sql,cases/PERF/PERF_0062/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0062/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_mysql.sql,cases/PERF/PERF_0077/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_mysql.sql,cases/PERF/PERF_0077/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,pg,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/pg/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_pg.sql,cases/PERF/PERF_0077/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_pg.sql,cases/PERF/PERF_0077/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/spark/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_spark.sql,cases/PERF/PERF_0077/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/spark/sqlglot_optimize_same_dialect,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0077,performance,JOB/IMDB,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_spark.sql,cases/PERF/PERF_0077/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_mysql.sql,cases/PERF/PERF_0082/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_mysql.sql,cases/PERF/PERF_0082/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,pg,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/pg/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_pg.sql,cases/PERF/PERF_0082/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_pg.sql,cases/PERF/PERF_0082/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/spark/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_spark.sql,cases/PERF/PERF_0082/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/spark/sqlglot_optimize_same_dialect,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0082,performance,JOB/IMDB,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_spark.sql,cases/PERF/PERF_0082/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
