section_id,table_id,field_or_placeholder,current_draft_value,resolved_value,status,required_action,source_artifact,source_field_or_method,denominator_id,track,engine_scope,claim_boundary,notes
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop best_case,not_written,LONGTAIL_0013,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,best_case_id,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_transpile_same_dialect_noop worst_case,not_written,PERF_0062,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,worst_case_id,sqlglot_transpile_same_dialect_noop_exact72_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 timing denominator,not_written,93,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,speedup_denominator,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 GM,not_written,0.995917121478,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,gm_speedup,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 median,not_written,0.999279423532,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,median_speedup,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 win,not_written,12,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,win_count,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 tie,not_written,66,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,tie_count,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 loss,not_written,15,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,loss_count,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 Regression@20,not_written,0.0752688172043,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,regression_rate_20pct,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 best_case,not_written,CONS_0011,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,best_case_id,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,calcite_hep / calcite_hep_fail_closed_120 worst_case,not_written,PERF_0007,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,worst_case_id,common_core_v0_40_same_engine_calcite_hep_exact93_timing,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite timing denominator,not_written,15,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,speedup_denominator,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite GM,not_written,0.9218248321470981,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,gm_speedup,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite median,not_written,0.9820746516046041,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,median_speedup,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite win,not_written,1,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,win_count,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite tie,not_written,7,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,tie_count,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite loss,not_written,7,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,loss_count,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite Regression@20,not_written,0.2,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,regression_rate_20pct,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite best_case,not_written,CONS_0009,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,best_case_id,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,r_bot / r_bot_same_engine_rewrite worst_case,not_written,CONS_0007,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,worst_case_id,generated_pg15_from_pg40_expansion_match_exact_only,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 timing denominator,not_written,137,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,speedup_denominator,timing_success_137_on_common_core_v0_40_two_route_aggregate_240,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 GM,not_written,1.0179,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,gm_speedup,timing_success_137_on_common_core_v0_40_two_route_aggregate_240,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 median,not_written,needs_per_case_timing_aggregation,requires_new_aggregation,use retained timing summary or keep NA where the route is bounded-only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,median_speedup,exact_timed_subset,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 win,not_written,NA_not_found,not_supported_write_NA,use retained timing summary or keep NA where the route is bounded-only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,win_rows,exact_timed_subset,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 tie,not_written,NA_not_found,not_supported_write_NA,use retained timing summary or keep NA where the route is bounded-only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,tie_rows,exact_timed_subset,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 loss,not_written,NA_not_found,not_supported_write_NA,use retained timing summary or keep NA where the route is bounded-only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,loss_rows,exact_timed_subset,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 Regression@20,not_written,0.0511,filled_from_existing_artifact,insert retained exact-timed summary value directly from Table 6,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,regression_rate_20pct,timing_success_137_on_common_core_v0_40_two_route_aggregate_240,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 best_case,not_written,needs_per_case_timing_aggregation,requires_new_aggregation,use retained timing summary or keep NA where the route is bounded-only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,best_case_id,exact_timed_subset,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 16,sqlglot / sqlglot_combined_same_engine_240 worst_case,not_written,needs_per_case_timing_aggregation,requires_new_aggregation,use retained timing summary or keep NA where the route is bounded-only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table6_performance_on_exact_timed_rows_v4.csv,worst_case_id,exact_timed_subset,Track A timing,route_specific_exact_timed,speedup valid only on exact plus timing-success rows,
8.7,Table 17,case_id,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,pool,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,route,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,engine,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,outcome,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,speedup,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,delta_class,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,confidence,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,source_plan,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,rewrite_plan,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.7,Table 17,notes,not_written,selected PG frontier row field retained in table10_plan_attribution_case_study_v6.csv,filled_from_existing_artifact,use retained selected-case plan attribution table,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table10_plan_attribution_case_study_v6.csv,selected diagnostic rows,selected_pg_attribution_113_frontier,Track B observability,pg_only_selected_case,selected PG plan attribution only; not denominator-wide causal attribution,
8.8,Table 18,bounded PORT6 execution consistency closure,not_written,bounded_port6_only,filled_from_existing_artifact,cite retained bounded closure packet only,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table8_port_cross_engine_translation_v1.csv,status / denominator_id,port_bounded_6,Track C,cross_engine_bounded_pg_mysql_spark,must not be rewritten as full PORT9 or full PORT registry closure,
8.8,Table 18,full PORT9 closure,not_written,NA_not_computed,requires_new_experiment,requires explicit PORT9 closure packet,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table8_port_cross_engine_translation_v1.csv,claim_boundary and status,port9_not_retained,Track C,cross_engine_full_port9,current evidence is bounded PORT6 only,
8.8,Table 18,full PORT registry closure,not_written,NA_not_computed,requires_new_experiment,requires a broader registry-level portability packet,inventory/case_registry.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table8_port_cross_engine_translation_v1.csv,registry versus bounded packet comparison,port_registry_not_retained,Track C,cross_engine_full_registry,do not imply full registry closure from bounded packet,
8.8,Table 18,SpeedupTransferRate,not_written,NA_not_computed,not_supported_write_NA,write NA / not computed,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table8_port_cross_engine_translation_v1.csv,speedup_transfer_rate,target_engine_transfer_not_retained,Track C,cross_engine_transfer,requires paired target-engine timing arrays or repeated runtime summaries,
8.8,Table 18,target-engine paired timing evidence,not_written,NA_not_found,requires_new_experiment,needs retained paired target-engine exact timed transfer packet,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table8_port_cross_engine_translation_v1.csv,speedup_transfer_rate notes,target_engine_transfer_not_retained,Track C,cross_engine_transfer,no retained paired timing arrays found,
8.9,Table 19,SQLSolver pair-level readiness,not_written,smoke_only,filled_from_existing_artifact,insert bounded support status directly,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,status,support_pairs_4,Track B support,selected_pair_support_only,verifier support evidence only; not rewrite-generation baseline,
8.9,Table 19,SQLSolver denominator type,not_written,support_pairs_4,filled_from_existing_artifact,insert direct pair denominator,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,pair_denominator,support_pairs_4,Track B support,selected_pair_support_only,keep support pairs separate from same-engine row denominator,
8.9,Table 19,SQLSolver support rate,not_written,bounded_3_over_4_support_smoke,filled_from_existing_artifact,insert direct retained support-rate wording,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,support_rate,support_pairs_4,Track B support,selected_pair_support_only,bounded support only,
8.9,Table 19,SQLSolver prove,not_written,NA_not_found,not_supported_write_NA,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,prove,support_pairs_4,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.9,Table 19,SQLSolver refute,not_written,NA_not_found,not_supported_write_NA,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,refute,support_pairs_4,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.9,Table 19,SQLSolver unknown,not_written,NA_not_found,not_supported_write_NA,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,unknown,support_pairs_4,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.9,Table 19,SQLSolver timeout,not_written,NA_not_found,not_supported_write_NA,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,timeout,support_pairs_4,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.9,Table 19,VeriEQL pair-level readiness,not_written,canary_only,filled_from_existing_artifact,insert bounded support status directly,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,status,cons_0035_pairs_2,Track B support,selected_pair_support_only,verifier support evidence only; not rewrite-generation baseline,
8.9,Table 19,VeriEQL denominator type,not_written,cons_0035_pairs_2,filled_from_existing_artifact,insert direct pair denominator,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,pair_denominator,cons_0035_pairs_2,Track B support,selected_pair_support_only,keep support pairs separate from same-engine row denominator,
8.9,Table 19,VeriEQL support rate,not_written,bounded_1.0_on_2_pairs_caveated,filled_from_existing_artifact,insert direct retained support-rate wording,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,support_rate,cons_0035_pairs_2,Track B support,selected_pair_support_only,bounded support only,
8.9,Table 19,VeriEQL prove,not_written,0,filled_from_existing_artifact,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,prove,cons_0035_pairs_2,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.9,Table 19,VeriEQL refute,not_written,2,filled_from_existing_artifact,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,refute,cons_0035_pairs_2,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.9,Table 19,VeriEQL unknown,not_written,0,filled_from_existing_artifact,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,unknown,cons_0035_pairs_2,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.9,Table 19,VeriEQL timeout,not_written,0,filled_from_existing_artifact,use direct verifier table values or keep NA where not retained,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table9_verifier_support_v1.csv,timeout,cons_0035_pairs_2,Track B support,selected_pair_support_only,do not place verifier support into same-engine speedup evidence,
8.10,Table 20,claim_01,Common-core v0 denominator is fixed at 16/9/9/6 = 40 with a Track A same-engine expansion to 120 rows.,strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not describe the denominator as ad hoc or route-specific.
8.10,Table 20,claim_03,Correctness must gate performance.,strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not compare speedup without first checking correctness scope.
8.10,Table 20,claim_05,"Direct LLM + Execute-and-Repair-1 recovers 2 additional exact rows over original Direct LLM, from 94/120 to 96/120, but it is a separately versioned feedback-aware route.",strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not claim that the repair route is the same protocol as original Direct LLM or that it repaired the 5 blocked rows.
8.10,Table 20,claim_09,Package-level hard-negative closure supports a tested-denominator negative guardrail view.,strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not reinterpret package-level hard-negative closure as method-generated candidate false-accept auditing.
8.10,Table 20,claim_13,Table 5 v6 supports route-level PG-only attribution frontier and tag-aware observability coverage while keeping denominator-wide attribution out of scope.,strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator","Do not read Table 5 v6 as full 120 attribution, cross-engine attribution, or global causal attribution."
8.10,Table 20,claim_14,"Table 10A v6 is selected PG plan-delta diagnostics after the 113-row frontier, not denominator-wide causal attribution.",strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator","Do not claim denominator-wide causal attribution, full PlanParseRate, or cross-engine attribution from Table 10A v6."
8.10,Table 20,claim_19,PORT evidence is bounded PORT6 not full PORT9.,strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not claim full PORT9 completion.
8.10,Table 20,claim_20,SpeedupTransferRate is not computed.,strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not report SpeedupTransferRate.
8.10,Table 20,claim_21,"SQLSolver and VeriEQL are verifier support tools, not rewrite generators.",strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not compare SQLSolver or VeriEQL to rewrite methods on speedup or same-engine correctness tables.
8.10,Table 20,claim_22,No final ranked leaderboard or method winner is claimed.,strong,filled_from_existing_artifact,map the conclusion to retained table support and keep forbidden overclaim boundary visible,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,claim_id row,claim_matrix_synthesis,cross_track,paper_layer,"this table should remain a conclusion-to-evidence map, not a new claim generator",Do not name a global winner or rank methods by GM speedup.
Appendix A,Appendix A,common-core case list,not_written,filled_from_existing_artifact,filled_from_existing_artifact,use retained artifact directly or build a new appendix render where needed,reports/evaluation/common_core_v0/common_core_v0_40_same_engine_120_rerun_manifest_v1.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table1_common_core_composition_v1.csv,appendix readiness,appendix_scope,appendix,mixed,appendix-only readiness signal,common-core manifest plus composition table retained
